Date,1Mo,3Mo,1Yr,2Yr,5Yr,10Yr,20Yr,30Yr
02/06/2017,0.48,0.53,0.79,1.16,1.86,2.42,2.76,3.05
02/03/2017,0.49,0.51,0.82,1.21,1.93,2.49,2.82,3.11
02/02/2017,0.50,0.52,0.84,1.21,1.92,2.48,2.80,3.09
02/01/2017,0.50,0.51,0.83,1.22,1.93,2.48,2.80,3.08
01/31/2017,0.50,0.52,0.84,1.19,1.90,2.45,2.78,3.05
01/30/2017,0.49,0.51,0.81,1.22,1.94,2.49,2.82,3.08
01/27/2017,0.49,0.52,0.82,1.22,1.94,2.49,2.80,3.06
01/26/2017,0.49,0.51,0.82,1.21,1.95,2.51,2.82,3.08
01/25/2017,0.48,0.50,0.82,1.23,1.99,2.53,2.84,3.10
01/24/2017,0.50,0.51,0.81,1.21,1.94,2.47,2.78,3.05
01/23/2017,0.46,0.51,0.79,1.16,1.88,2.41,2.72,2.99
01/20/2017,0.46,0.50,0.82,1.20,1.95,2.48,2.79,3.05
01/19/2017,0.47,0.52,0.83,1.25,1.97,2.47,2.77,3.04
01/18/2017,0.48,0.53,0.82,1.23,1.93,2.42,2.74,3.00
01/17/2017,0.52,0.55,0.80,1.17,1.84,2.33,2.66,2.93
01/13/2017,0.52,0.53,0.82,1.21,1.90,2.40,2.71,2.99
01/12/2017,0.52,0.52,0.81,1.18,1.87,2.36,2.68,3.01
01/11/2017,0.51,0.52,0.82,1.20,1.89,2.38,2.68,2.96
01/10/2017,0.51,0.52,0.82,1.19,1.89,2.38,2.69,2.97
01/09/2017,0.50,0.50,0.82,1.21,1.89,2.38,2.69,2.97
01/06/2017,0.50,0.53,0.85,1.22,1.92,2.42,2.73,3.00
01/05/2017,0.51,0.52,0.83,1.17,1.86,2.37,2.69,2.96
01/04/2017,0.49,0.53,0.87,1.24,1.94,2.46,2.78,3.05
01/03/2017,0.52,0.53,0.89,1.22,1.94,2.45,2.78,3.04
12/30/2016,0.44,0.51,0.85,1.20,1.93,2.45,2.79,3.06
12/29/2016,0.39,0.47,0.85,1.22,1.96,2.49,2.82,3.08
12/28/2016,0.48,0.53,0.90,1.26,2.02,2.51,2.83,3.09
12/27/2016,0.50,0.51,0.89,1.28,2.07,2.57,2.88,3.14
12/23/2016,0.42,0.52,0.87,1.22,2.04,2.55,2.86,3.12
12/22/2016,0.42,0.51,0.87,1.22,2.04,2.55,2.86,3.12
12/21/2016,0.46,0.52,0.88,1.21,2.04,2.55,2.86,3.12
12/20/2016,0.48,0.52,0.90,1.25,2.06,2.57,2.88,3.15
12/19/2016,0.45,0.52,0.90,1.24,2.03,2.54,2.85,3.12
12/16/2016,0.46,0.51,0.91,1.28,2.07,2.60,2.91,3.19
12/15/2016,0.48,0.51,0.91,1.29,2.10,2.60,2.89,3.16
12/14/2016,0.49,0.55,0.92,1.27,2.02,2.54,2.86,3.14
12/13/2016,0.47,0.54,0.88,1.17,1.92,2.48,2.85,3.14
12/12/2016,0.42,0.51,0.85,1.15,1.90,2.49,2.86,3.16
12/09/2016,0.41,0.54,0.85,1.15,1.89,2.47,2.87,3.16
12/08/2016,0.39,0.51,0.84,1.12,1.83,2.40,2.81,3.10
12/07/2016,0.38,0.52,0.85,1.10,1.80,2.34,2.73,3.02
12/06/2016,0.35,0.49,0.83,1.12,1.84,2.39,2.77,3.08
12/05/2016,0.34,0.49,0.82,1.13,1.84,2.39,2.76,3.05
12/02/2016,0.34,0.49,0.80,1.11,1.84,2.40,2.78,3.08
12/01/2016,0.32,0.48,0.82,1.14,1.90,2.45,2.82,3.10
11/30/2016,0.38,0.48,0.80,1.11,1.83,2.37,2.73,3.02
11/29/2016,0.34,0.48,0.78,1.09,1.78,2.30,2.66,2.95
11/28/2016,0.32,0.48,0.79,1.11,1.80,2.32,2.68,2.99
11/25/2016,0.34,0.49,0.81,1.12,1.83,2.36,2.71,3.01
11/23/2016,0.35,0.51,0.80,1.12,1.83,2.36,2.71,3.02
11/22/2016,0.34,0.49,0.78,1.07,1.77,2.31,2.69,3.00
11/21/2016,0.28,0.46,0.78,1.08,1.79,2.33,2.69,3.00
11/18/2016,0.28,0.44,0.77,1.07,1.80,2.34,2.70,3.01
11/17/2016,0.30,0.44,0.77,1.04,1.73,2.29,2.69,3.01
11/16/2016,0.32,0.47,0.76,1.00,1.68,2.22,2.61,2.92
11/15/2016,0.30,0.51,0.78,1.02,1.68,2.23,2.64,2.97
11/14/2016,0.32,0.55,0.77,1.00,1.66,2.23,2.65,2.99
11/10/2016,0.30,0.48,0.72,0.92,1.56,2.15,2.58,2.94
11/09/2016,0.30,0.45,0.72,0.90,1.49,2.07,2.52,2.88
11/08/2016,0.28,0.43,0.71,0.87,1.34,1.88,2.29,2.63
11/07/2016,0.28,0.41,0.63,0.82,1.29,1.83,2.26,2.60
11/04/2016,0.25,0.38,0.62,0.80,1.24,1.79,2.22,2.56
11/03/2016,0.24,0.38,0.64,0.81,1.26,1.82,2.25,2.60
11/02/2016,0.24,0.37,0.64,0.81,1.26,1.81,2.22,2.56
11/01/2016,0.24,0.35,0.65,0.83,1.30,1.83,2.24,2.58
10/31/2016,0.20,0.34,0.66,0.86,1.31,1.84,2.25,2.58
10/28/2016,0.18,0.30,0.66,0.86,1.33,1.86,2.27,2.62
10/27/2016,0.19,0.30,0.68,0.87,1.33,1.85,2.26,2.60
10/26/2016,0.25,0.33,0.67,0.86,1.30,1.79,2.20,2.53
10/25/2016,0.22,0.34,0.66,0.86,1.29,1.77,2.17,2.50
10/24/2016,0.23,0.33,0.66,0.84,1.27,1.77,2.18,2.52
10/21/2016,0.25,0.34,0.66,0.84,1.25,1.74,2.15,2.48
10/20/2016,0.25,0.35,0.66,0.84,1.26,1.76,2.17,2.50
10/19/2016,0.25,0.35,0.65,0.81,1.24,1.76,2.18,2.51
10/18/2016,0.26,0.34,0.66,0.82,1.24,1.75,2.18,2.51
10/17/2016,0.24,0.34,0.65,0.81,1.26,1.77,2.19,2.52
10/14/2016,0.26,0.32,0.66,0.84,1.28,1.80,2.22,2.55
10/13/2016,0.26,0.30,0.66,0.85,1.27,1.75,2.15,2.48
10/12/2016,0.26,0.37,0.68,0.87,1.31,1.79,2.19,2.51
10/11/2016,0.27,0.35,0.69,0.87,1.30,1.77,2.17,2.50
10/07/2016,0.26,0.33,0.66,0.83,1.26,1.73,2.14,2.46
10/06/2016,0.26,0.33,0.65,0.86,1.28,1.75,2.14,2.46
10/05/2016,0.26,0.32,0.65,0.85,1.26,1.72,2.11,2.44
10/04/2016,0.28,0.33,0.64,0.82,1.22,1.69,2.08,2.40
10/03/2016,0.25,0.32,0.63,0.80,1.18,1.63,2.01,2.34
09/30/2016,0.20,0.29,0.59,0.77,1.14,1.60,1.99,2.32
09/29/2016,0.12,0.26,0.59,0.73,1.12,1.56,1.95,2.28
09/28/2016,0.14,0.27,0.60,0.75,1.13,1.57,1.96,2.29
09/27/2016,0.16,0.26,0.58,0.75,1.12,1.56,1.96,2.28
09/26/2016,0.12,0.25,0.58,0.76,1.13,1.59,2.00,2.32
09/23/2016,0.09,0.18,0.60,0.77,1.16,1.62,2.02,2.34
09/22/2016,0.10,0.18,0.60,0.79,1.18,1.63,2.02,2.34
09/21/2016,0.12,0.22,0.61,0.79,1.20,1.66,2.06,2.39
09/20/2016,0.17,0.30,0.61,0.79,1.20,1.69,2.09,2.43
09/19/2016,0.16,0.30,0.60,0.79,1.22,1.70,2.10,2.45
09/16/2016,0.20,0.30,0.61,0.77,1.21,1.70,2.10,2.44
09/15/2016,0.20,0.29,0.60,0.74,1.20,1.71,2.13,2.48
09/14/2016,0.24,0.33,0.62,0.77,1.21,1.70,2.10,2.44
09/13/2016,0.25,0.36,0.63,0.80,1.26,1.73,2.12,2.47
09/12/2016,0.24,0.37,0.57,0.79,1.21,1.68,2.05,2.40
09/09/2016,0.24,0.35,0.58,0.79,1.23,1.67,2.05,2.39
09/08/2016,0.26,0.35,0.57,0.78,1.19,1.61,1.98,2.32
09/07/2016,0.25,0.34,0.57,0.74,1.12,1.54,1.89,2.23
09/06/2016,0.24,0.32,0.56,0.74,1.13,1.55,1.90,2.24
09/02/2016,0.25,0.33,0.59,0.80,1.20,1.60,1.95,2.28
09/01/2016,0.27,0.33,0.60,0.78,1.18,1.57,1.90,2.23
08/31/2016,0.26,0.33,0.61,0.80,1.19,1.58,1.90,2.23
08/30/2016,0.23,0.33,0.61,0.80,1.18,1.57,1.91,2.23
08/29/2016,0.25,0.33,0.62,0.81,1.18,1.57,1.90,2.22
08/26/2016,0.28,0.34,0.62,0.84,1.23,1.62,1.96,2.29
08/25/2016,0.28,0.33,0.60,0.78,1.16,1.58,1.91,2.27
08/24/2016,0.28,0.31,0.59,0.76,1.13,1.56,1.89,2.24
08/23/2016,0.28,0.30,0.58,0.74,1.15,1.55,1.88,2.24
08/22/2016,0.24,0.29,0.58,0.76,1.15,1.55,1.88,2.24
08/19/2016,0.27,0.30,0.59,0.76,1.17,1.58,1.93,2.29
08/18/2016,0.27,0.30,0.58,0.71,1.12,1.53,1.89,2.26
08/17/2016,0.27,0.30,0.58,0.74,1.15,1.56,1.90,2.27
08/16/2016,0.27,0.27,0.57,0.76,1.16,1.57,1.92,2.29
08/15/2016,0.26,0.31,0.56,0.72,1.14,1.55,1.90,2.27
08/12/2016,0.27,0.29,0.56,0.71,1.10,1.51,1.85,2.23
08/11/2016,0.27,0.28,0.55,0.76,1.16,1.57,1.89,2.28
08/10/2016,0.27,0.28,0.55,0.69,1.07,1.50,1.83,2.23
08/09/2016,0.27,0.29,0.55,0.71,1.11,1.55,1.86,2.25
08/08/2016,0.27,0.31,0.57,0.74,1.15,1.59,1.91,2.30
08/05/2016,0.23,0.28,0.56,0.72,1.13,1.59,1.91,2.32
08/04/2016,0.24,0.26,0.51,0.64,1.03,1.51,1.84,2.25
08/03/2016,0.26,0.28,0.53,0.67,1.07,1.55,1.88,2.29
08/02/2016,0.28,0.29,0.50,0.67,1.07,1.55,1.88,2.29
08/01/2016,0.20,0.29,0.50,0.67,1.06,1.51,1.84,2.24
07/29/2016,0.19,0.28,0.50,0.67,1.03,1.46,1.78,2.18
07/28/2016,0.19,0.25,0.53,0.72,1.09,1.52,1.83,2.23
07/27/2016,0.25,0.31,0.53,0.73,1.10,1.52,1.84,2.23
07/26/2016,0.24,0.31,0.55,0.75,1.15,1.57,1.89,2.28
07/25/2016,0.28,0.32,0.55,0.72,1.15,1.58,1.90,2.29
07/22/2016,0.29,0.33,0.55,0.71,1.13,1.57,1.90,2.29
07/21/2016,0.28,0.32,0.54,0.70,1.11,1.57,1.90,2.29
07/20/2016,0.28,0.32,0.56,0.73,1.15,1.59,1.91,2.30
07/19/2016,0.29,0.31,0.56,0.70,1.12,1.56,1.88,2.27
07/18/2016,0.26,0.32,0.52,0.68,1.14,1.59,1.90,2.30
07/15/2016,0.27,0.32,0.52,0.71,1.15,1.60,1.90,2.30
07/14/2016,0.29,0.32,0.53,0.68,1.10,1.53,1.84,2.25
07/13/2016,0.29,0.31,0.51,0.68,1.07,1.48,1.77,2.18
07/12/2016,0.29,0.29,0.52,0.69,1.10,1.53,1.82,2.24
07/11/2016,0.28,0.31,0.50,0.66,1.03,1.43,1.73,2.14
07/08/2016,0.26,0.28,0.48,0.61,0.95,1.37,1.69,2.11
07/07/2016,0.27,0.29,0.47,0.58,0.97,1.40,1.72,2.14
07/06/2016,0.26,0.27,0.46,0.58,0.95,1.38,1.72,2.14
07/05/2016,0.27,0.28,0.44,0.56,0.94,1.37,1.72,2.14
07/01/2016,0.24,0.28,0.45,0.59,1.00,1.46,1.81,2.24
06/30/2016,0.20,0.26,0.45,0.58,1.01,1.49,1.86,2.30
06/29/2016,0.18,0.26,0.46,0.62,1.03,1.50,1.86,2.30
06/28/2016,0.25,0.26,0.45,0.61,1.00,1.46,1.83,2.27
06/27/2016,0.22,0.27,0.45,0.61,1.00,1.46,1.83,2.28
06/24/2016,0.24,0.27,0.48,0.64,1.08,1.57,1.96,2.42
06/23/2016,0.27,0.31,0.58,0.78,1.25,1.74,2.12,2.55
06/22/2016,0.25,0.27,0.56,0.75,1.20,1.69,2.06,2.50
06/21/2016,0.25,0.27,0.57,0.76,1.22,1.71,2.07,2.50
06/20/2016,0.23,0.28,0.56,0.74,1.17,1.67,2.03,2.47
06/17/2016,0.22,0.27,0.51,0.70,1.13,1.62,1.99,2.43
06/16/2016,0.23,0.27,0.53,0.70,1.10,1.57,1.96,2.39
06/15/2016,0.23,0.26,0.52,0.69,1.10,1.60,1.99,2.43
06/14/2016,0.24,0.27,0.55,0.74,1.15,1.62,2.00,2.43
06/13/2016,0.23,0.27,0.55,0.73,1.14,1.62,2.01,2.43
06/10/2016,0.18,0.26,0.57,0.73,1.17,1.64,2.02,2.44
06/09/2016,0.21,0.26,0.59,0.77,1.22,1.68,2.05,2.48
06/08/2016,0.20,0.24,0.60,0.78,1.23,1.71,2.08,2.51
06/07/2016,0.20,0.28,0.59,0.78,1.23,1.72,2.10,2.54
06/06/2016,0.19,0.28,0.60,0.80,1.25,1.73,2.12,2.55
06/03/2016,0.19,0.30,0.60,0.78,1.23,1.71,2.09,2.52
06/02/2016,0.19,0.29,0.68,0.89,1.36,1.81,2.17,2.58
06/01/2016,0.27,0.30,0.70,0.91,1.39,1.85,2.22,2.63
05/31/2016,0.27,0.34,0.68,0.87,1.37,1.84,2.23,2.64
05/27/2016,0.23,0.32,0.68,0.90,1.39,1.85,2.25,2.65
05/26/2016,0.17,0.31,0.65,0.87,1.35,1.83,2.24,2.64
05/25/2016,0.24,0.33,0.67,0.92,1.40,1.87,2.27,2.67
05/24/2016,0.28,0.35,0.69,0.92,1.41,1.86,2.25,2.65
05/23/2016,0.26,0.35,0.69,0.91,1.38,1.84,2.23,2.63
05/20/2016,0.26,0.33,0.67,0.89,1.38,1.85,2.24,2.63
05/19/2016,0.25,0.31,0.64,0.89,1.38,1.85,2.24,2.64
05/18/2016,0.25,0.30,0.63,0.90,1.41,1.87,2.27,2.67
05/17/2016,0.25,0.28,0.58,0.82,1.29,1.76,2.18,2.59
05/16/2016,0.21,0.28,0.57,0.79,1.26,1.75,2.18,2.59
05/13/2016,0.25,0.29,0.55,0.76,1.22,1.71,2.14,2.55
05/12/2016,0.25,0.27,0.54,0.76,1.24,1.75,2.18,2.60
05/11/2016,0.25,0.26,0.53,0.74,1.20,1.73,2.15,2.58
05/10/2016,0.25,0.24,0.52,0.72,1.20,1.77,2.18,2.61
05/09/2016,0.21,0.24,0.51,0.72,1.20,1.77,2.18,2.61
05/06/2016,0.20,0.19,0.51,0.74,1.23,1.79,2.20,2.62
05/05/2016,0.20,0.20,0.51,0.72,1.20,1.76,2.17,2.60
05/04/2016,0.18,0.19,0.52,0.75,1.23,1.79,2.22,2.64
05/03/2016,0.18,0.21,0.53,0.75,1.25,1.81,2.24,2.66
05/02/2016,0.11,0.22,0.55,0.80,1.32,1.88,2.31,2.71
04/29/2016,0.16,0.22,0.56,0.77,1.28,1.83,2.26,2.66
04/28/2016,0.17,0.22,0.56,0.78,1.28,1.84,2.27,2.68
04/27/2016,0.18,0.24,0.58,0.83,1.33,1.87,2.30,2.71
04/26/2016,0.19,0.24,0.61,0.86,1.40,1.94,2.35,2.76
04/25/2016,0.17,0.25,0.57,0.85,1.38,1.91,2.32,2.72
04/22/2016,0.19,0.23,0.56,0.84,1.37,1.89,2.30,2.70
04/21/2016,0.19,0.23,0.56,0.82,1.35,1.88,2.29,2.69
04/20/2016,0.18,0.23,0.54,0.80,1.32,1.85,2.25,2.66
04/19/2016,0.18,0.21,0.53,0.77,1.26,1.79,2.19,2.60
04/18/2016,0.16,0.22,0.52,0.75,1.24,1.78,2.17,2.58
04/15/2016,0.19,0.22,0.53,0.74,1.22,1.76,2.14,2.56
04/14/2016,0.21,0.22,0.55,0.77,1.26,1.80,2.18,2.61
04/13/2016,0.21,0.23,0.55,0.75,1.22,1.77,2.16,2.58
04/12/2016,0.21,0.22,0.54,0.74,1.22,1.79,2.18,2.61
04/11/2016,0.19,0.23,0.53,0.70,1.16,1.73,2.14,2.56
04/08/2016,0.20,0.23,0.54,0.70,1.16,1.72,2.13,2.55
04/07/2016,0.20,0.23,0.52,0.70,1.14,1.70,2.10,2.52
04/06/2016,0.19,0.23,0.55,0.73,1.20,1.76,2.17,2.58
04/05/2016,0.19,0.23,0.56,0.72,1.17,1.73,2.13,2.54
04/04/2016,0.18,0.23,0.59,0.75,1.22,1.78,2.19,2.60
04/01/2016,0.20,0.23,0.62,0.76,1.24,1.79,2.20,2.62
03/31/2016,0.18,0.21,0.59,0.73,1.21,1.78,2.20,2.61
03/30/2016,0.14,0.20,0.61,0.76,1.26,1.83,2.24,2.65
03/29/2016,0.18,0.23,0.63,0.78,1.29,1.81,2.20,2.60
03/28/2016,0.19,0.29,0.65,0.89,1.37,1.89,2.26,2.66
03/24/2016,0.24,0.30,0.63,0.89,1.39,1.91,2.28,2.67
03/23/2016,0.27,0.30,0.64,0.87,1.37,1.88,2.25,2.65
03/22/2016,0.28,0.30,0.64,0.91,1.42,1.94,2.32,2.72
03/21/2016,0.26,0.31,0.63,0.87,1.38,1.92,2.31,2.72
03/18/2016,0.27,0.30,0.62,0.84,1.34,1.88,2.26,2.68
03/17/2016,0.29,0.29,0.64,0.87,1.39,1.91,2.28,2.69
03/16/2016,0.28,0.31,0.66,0.87,1.41,1.94,2.32,2.73
03/15/2016,0.29,0.34,0.71,0.98,1.50,1.97,2.33,2.73
03/14/2016,0.28,0.34,0.70,0.97,1.49,1.97,2.33,2.74
03/11/2016,0.27,0.33,0.70,0.97,1.49,1.98,2.34,2.75
03/10/2016,0.27,0.32,0.69,0.93,1.45,1.93,2.29,2.70
03/09/2016,0.27,0.30,0.68,0.90,1.39,1.90,2.27,2.68
03/08/2016,0.27,0.29,0.68,0.88,1.34,1.83,2.22,2.63
03/07/2016,0.27,0.32,0.67,0.91,1.42,1.91,2.30,2.71
03/04/2016,0.25,0.29,0.67,0.88,1.38,1.88,2.29,2.70
03/03/2016,0.25,0.28,0.65,0.85,1.33,1.83,2.23,2.65
03/02/2016,0.28,0.36,0.67,0.85,1.34,1.84,2.27,2.69
03/01/2016,0.29,0.33,0.68,0.85,1.31,1.83,2.28,2.70
02/29/2016,0.23,0.33,0.62,0.78,1.22,1.74,2.19,2.61
02/26/2016,0.26,0.33,0.60,0.80,1.23,1.76,2.20,2.63
02/25/2016,0.27,0.32,0.56,0.72,1.16,1.71,2.14,2.58
02/24/2016,0.28,0.33,0.55,0.75,1.21,1.75,2.16,2.61
02/23/2016,0.28,0.32,0.55,0.76,1.23,1.74,2.16,2.60
02/22/2016,0.28,0.33,0.55,0.78,1.25,1.77,2.18,2.62
02/19/2016,0.26,0.31,0.53,0.76,1.24,1.76,2.17,2.61
02/18/2016,0.28,0.30,0.53,0.71,1.21,1.75,2.17,2.62
02/17/2016,0.28,0.30,0.53,0.74,1.26,1.81,2.24,2.68
02/16/2016,0.23,0.30,0.51,0.74,1.23,1.78,2.19,2.64
02/12/2016,0.26,0.30,0.51,0.71,1.20,1.74,2.15,2.60
02/11/2016,0.27,0.28,0.47,0.64,1.11,1.63,2.06,2.50
02/10/2016,0.27,0.31,0.52,0.71,1.15,1.71,2.13,2.53
02/09/2016,0.27,0.30,0.52,0.69,1.15,1.74,2.16,2.55
02/08/2016,0.21,0.32,0.51,0.66,1.16,1.75,2.17,2.56
02/05/2016,0.23,0.30,0.55,0.74,1.25,1.86,2.27,2.68
02/04/2016,0.24,0.29,0.52,0.70,1.25,1.87,2.29,2.70
02/03/2016,0.27,0.33,0.54,0.72,1.27,1.88,2.30,2.70
02/02/2016,0.26,0.34,0.54,0.75,1.28,1.87,2.27,2.67
02/01/2016,0.19,0.35,0.47,0.81,1.38,1.97,2.38,2.77
01/29/2016,0.22,0.33,0.47,0.76,1.33,1.94,2.36,2.75
01/28/2016,0.26,0.35,0.47,0.83,1.40,2.00,2.41,2.79
01/27/2016,0.28,0.32,0.47,0.84,1.43,2.02,2.42,2.80
01/26/2016,0.29,0.31,0.47,0.85,1.45,2.01,2.41,2.79
01/25/2016,0.25,0.31,0.47,0.88,1.47,2.03,2.42,2.80
01/22/2016,0.26,0.31,0.47,0.88,1.49,2.07,2.46,2.83
01/21/2016,0.27,0.28,0.44,0.84,1.44,2.02,2.42,2.79
01/20/2016,0.26,0.26,0.43,0.85,1.44,2.01,2.41,2.77
01/19/2016,0.21,0.26,0.48,0.88,1.49,2.06,2.45,2.82
01/15/2016,0.19,0.24,0.49,0.85,1.46,2.03,2.44,2.81
01/14/2016,0.22,0.25,0.55,0.90,1.52,2.10,2.51,2.90
01/13/2016,0.22,0.22,0.60,0.91,1.51,2.08,2.47,2.85
01/12/2016,0.22,0.21,0.62,0.93,1.55,2.12,2.51,2.89
01/11/2016,0.19,0.21,0.63,0.94,1.58,2.17,2.59,2.96
01/08/2016,0.20,0.20,0.64,0.94,1.57,2.13,2.55,2.91
01/07/2016,0.20,0.20,0.66,0.96,1.61,2.16,2.56,2.92
01/06/2016,0.21,0.21,0.67,0.99,1.65,2.18,2.59,2.94
01/05/2016,0.20,0.20,0.68,1.04,1.73,2.25,2.67,3.01
01/04/2016,0.17,0.22,0.61,1.02,1.73,2.24,2.64,2.98
12/31/2015,0.14,0.16,0.65,1.06,1.76,2.27,2.67,3.01
12/30/2015,0.08,0.21,0.64,1.08,1.80,2.31,2.69,3.04
12/29/2015,0.18,0.23,0.67,1.09,1.81,2.32,2.69,3.04
12/28/2015,0.13,0.23,0.66,1.05,1.73,2.24,2.59,2.95
12/24/2015,0.15,0.20,0.64,1.03,1.73,2.25,2.61,2.96
12/23/2015,0.19,0.20,0.65,1.01,1.74,2.27,2.64,3.00
12/22/2015,0.19,0.21,0.66,0.99,1.71,2.24,2.60,2.96
12/21/2015,0.14,0.24,0.64,0.96,1.67,2.20,2.55,2.92
12/18/2015,0.16,0.19,0.67,0.97,1.67,2.19,2.54,2.90
12/17/2015,0.18,0.23,0.69,1.00,1.73,2.24,2.57,2.94
12/16/2015,0.20,0.27,0.70,1.02,1.75,2.30,2.65,3.02
12/15/2015,0.21,0.25,0.69,0.98,1.71,2.28,2.62,3.00
12/14/2015,0.13,0.26,0.68,0.97,1.66,2.23,2.59,2.96
12/11/2015,0.15,0.23,0.68,0.88,1.56,2.13,2.49,2.87
12/10/2015,0.19,0.24,0.71,0.95,1.68,2.24,2.60,2.98
12/09/2015,0.19,0.26,0.72,0.93,1.64,2.22,2.59,2.97
12/08/2015,0.23,0.27,0.76,0.94,1.68,2.24,2.61,2.97
12/07/2015,0.21,0.29,0.67,0.94,1.67,2.23,2.59,2.95
12/04/2015,0.17,0.23,0.60,0.96,1.71,2.28,2.65,3.01
12/03/2015,0.18,0.21,0.57,0.96,1.74,2.33,2.72,3.07
12/02/2015,0.19,0.21,0.52,0.94,1.63,2.18,2.55,2.91
12/01/2015,0.19,0.21,0.51,0.91,1.59,2.15,2.55,2.91
11/30/2015,0.11,0.22,0.51,0.94,1.65,2.21,2.63,2.98
11/27/2015,0.13,0.18,0.50,0.92,1.64,2.22,2.64,3.00
11/25/2015,0.14,0.19,0.52,0.93,1.66,2.23,2.64,3.00
11/24/2015,0.13,0.16,0.52,0.93,1.66,2.24,2.65,3.00
11/23/2015,0.06,0.14,0.50,0.94,1.70,2.25,2.66,3.00
11/20/2015,0.05,0.12,0.49,0.93,1.70,2.26,2.68,3.02
11/19/2015,0.06,0.11,0.49,0.91,1.68,2.24,2.66,3.00
11/18/2015,0.07,0.12,0.49,0.90,1.69,2.27,2.70,3.04
11/17/2015,0.07,0.14,0.50,0.86,1.66,2.25,2.69,3.04
11/16/2015,0.05,0.15,0.50,0.88,1.66,2.27,2.72,3.07
11/13/2015,0.03,0.14,0.50,0.86,1.67,2.28,2.72,3.06
11/12/2015,0.08,0.14,0.51,0.89,1.73,2.32,2.75,3.09
11/10/2015,0.08,0.13,0.51,0.87,1.72,2.32,2.76,3.10
11/09/2015,0.06,0.14,0.47,0.89,1.75,2.36,2.79,3.12
11/06/2015,0.04,0.08,0.47,0.90,1.73,2.34,2.76,3.09
11/05/2015,0.04,0.05,0.42,0.85,1.65,2.26,2.68,3.01
11/04/2015,0.07,0.05,0.40,0.84,1.64,2.25,2.66,3.00
11/03/2015,0.07,0.06,0.39,0.80,1.59,2.23,2.65,3.00
11/02/2015,0.01,0.08,0.37,0.77,1.57,2.20,2.60,2.95
10/30/2015,0.01,0.08,0.34,0.75,1.52,2.16,2.57,2.93
10/29/2015,0.02,0.07,0.33,0.75,1.53,2.19,2.60,2.96
10/28/2015,0.03,0.04,0.33,0.73,1.47,2.10,2.50,2.87
10/27/2015,0.01,0.03,0.29,0.65,1.38,2.05,2.48,2.86
10/26/2015,0.01,0.02,0.25,0.66,1.41,2.07,2.50,2.87
10/23/2015,0.01,0.01,0.24,0.66,1.43,2.09,2.54,2.90
10/22/2015,0.02,0.00,0.23,0.61,1.36,2.04,2.48,2.87
10/21/2015,0.01,0.01,0.23,0.64,1.37,2.04,2.48,2.87
10/20/2015,0.08,0.02,0.23,0.66,1.40,2.08,2.53,2.92
10/19/2015,0.06,0.02,0.23,0.61,1.35,2.04,2.48,2.89
10/16/2015,0.03,0.01,0.23,0.61,1.36,2.04,2.46,2.87
10/15/2015,0.00,0.01,0.22,0.61,1.34,2.04,2.46,2.87
10/14/2015,0.00,0.00,0.21,0.57,1.29,1.99,2.42,2.84
10/13/2015,0.00,0.01,0.27,0.64,1.36,2.06,2.49,2.89
10/09/2015,0.01,0.01,0.28,0.65,1.41,2.12,2.55,2.94
10/08/2015,0.00,0.00,0.27,0.65,1.40,2.12,2.56,2.96
10/07/2015,0.00,0.00,0.27,0.65,1.37,2.08,2.51,2.89
10/06/2015,0.00,0.00,0.26,0.61,1.34,2.05,2.50,2.88
10/05/2015,0.00,0.01,0.26,0.61,1.35,2.07,2.52,2.90
10/02/2015,0.00,0.00,0.25,0.58,1.29,1.99,2.44,2.82
10/01/2015,0.00,0.00,0.31,0.64,1.37,2.05,2.49,2.85
09/30/2015,0.00,0.00,0.33,0.64,1.37,2.06,2.51,2.87
09/29/2015,0.00,0.01,0.33,0.64,1.37,2.05,2.48,2.85
09/28/2015,0.00,0.01,0.34,0.67,1.42,2.10,2.51,2.87
09/25/2015,0.00,0.00,0.35,0.70,1.48,2.17,2.60,2.96
09/24/2015,0.00,0.01,0.32,0.67,1.44,2.13,2.55,2.91
09/23/2015,0.00,0.01,0.34,0.70,1.47,2.16,2.60,2.95
09/22/2015,0.00,0.00,0.35,0.69,1.44,2.14,2.60,2.94
09/21/2015,0.00,0.01,0.36,0.72,1.51,2.20,2.67,3.02
09/18/2015,0.00,0.00,0.35,0.69,1.45,2.13,2.58,2.93
09/17/2015,0.00,0.01,0.39,0.70,1.50,2.21,2.69,3.02
09/16/2015,0.00,0.06,0.46,0.82,1.62,2.30,2.75,3.08
09/15/2015,0.00,0.07,0.47,0.82,1.61,2.28,2.73,3.06
09/14/2015,0.02,0.07,0.40,0.73,1.51,2.18,2.62,2.95
09/11/2015,0.04,0.04,0.40,0.71,1.52,2.20,2.63,2.95
09/10/2015,0.02,0.02,0.39,0.75,1.55,2.23,2.66,2.98
09/09/2015,0.02,0.03,0.39,0.75,1.53,2.21,2.64,2.96
09/08/2015,0.02,0.06,0.39,0.74,1.53,2.20,2.66,2.97
09/04/2015,0.02,0.02,0.36,0.71,1.47,2.13,2.58,2.89
09/03/2015,0.02,0.02,0.36,0.71,1.49,2.18,2.64,2.95
09/02/2015,0.01,0.03,0.37,0.72,1.52,2.20,2.66,2.97
09/01/2015,0.01,0.03,0.39,0.70,1.49,2.17,2.62,2.93
